Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","351","China","5312","Area harvested","569","Figs","1980","1980","ha","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5312","Area harvested","569","Figs","1981","1981","ha","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5312","Area harvested","569","Figs","1982","1982","ha","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5312","Area harvested","569","Figs","1983","1983","ha","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5312","Area harvested","569","Figs","1984","1984","ha","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5312","Area harvested","569","Figs","1985","1985","ha","550","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5312","Area harvested","569","Figs","1986","1986","ha","550","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5312","Area harvested","569","Figs","1987","1987","ha","550","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5312","Area harvested","569","Figs","1988","1988","ha","550","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5312","Area harvested","569","Figs","1989","1989","ha","550","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5312","Area harvested","569","Figs","1990","1990","ha","550","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5312","Area harvested","569","Figs","1991","1991","ha","550","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5312","Area harvested","569","Figs","1992","1992","ha","550","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5312","Area harvested","569","Figs","1993","1993","ha","550","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5312","Area harvested","569","Figs","1994","1994","ha","550","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5312","Area harvested","569","Figs","1995","1995","ha","600","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5312","Area harvested","569","Figs","1996","1996","ha","750","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5312","Area harvested","569","Figs","1997","1997","ha","1000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5312","Area harvested","569","Figs","1998","1998","ha","1000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5312","Area harvested","569","Figs","1999","1999","ha","1000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","351","China","5312","Area harvested","569","Figs","2000","2000","ha","1200","A","Aggregate, may include official, semi-official, estimated or calculated data"
